,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1,Argentina,Australia,Austria,Bulgaria,Canada,Chile,Croatia,France,Georgia,Germany,Greece,Hungary,Israel,Italy,Japan,Korea,Moldova,NewZealand,Portugal,Romania,Slovenia,Spain,SouthAfrica,UK,Uruguay,USA
1421,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1422,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1423,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,
1424,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1425,,,,,,,,60000,,,,,,175000,,,,,,,,,,,,
1426,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1427,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,
1428,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1429,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,
1430,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1431,,,,,,,,60000,,,,,,225000,,,,,,,,,,,,
1432,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1433,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1434,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1435,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1436,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1437,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1438,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1439,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1440,,,,,,,,60000,,,,,,175000,,,,,,,,,,,,
1441,,,,,,,,35000,,,,,,175000,,,,,,,,,,,,
1442,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1443,,,,,,,,35000,,,,,,175000,,,,,,,,,,,,
1444,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1445,,,,,,,,275000,,,,,,15000,,,,,,,,,,,,
1446,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,
1447,,,,,,,,275000,,,,,,85000,,,,,,,,,,,,
1448,,,,,,,,325000,,,,,,125000,,,,,,,,,,,,
1449,,,,,,,,275000,,,,,,25000,,,,,,,,,,,,
1450,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1451,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1452,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1453,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1454,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1455,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,
1456,,,,,,,,225000,,,,,,125000,,,,,,,,,,,,
1457,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1458,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1459,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1460,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1461,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1462,,,,,,,,25000,,,,,,125000,,,,,,,,,,,,
1463,,,,,,,,175000,,,,,,275000,,,,,,,,,,,,
1464,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1465,,,,,,,,175000,,,,,,175000,,,,,,,,,,,,
1466,,,,,,,,375000,,,,,,275000,,,,,,,,,,,,
1467,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1468,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1469,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1470,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1471,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1472,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1473,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1474,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1475,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1476,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1477,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1478,,,,,,,,45000,,,,,,375000,,,,,,,,,,,,
1479,,,,,,,,45000,,,,,,375000,,,,,,,,,,,,
1480,,,,,,,,60000,,,,,,225000,,,,,,,,,,,,
1481,,,,,,,,225000,,,,,,225000,,,,,,,,,,,,
1482,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,
1483,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1484,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,
1485,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,
1486,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1487,,,,,,,,85000,,,,,,225000,,,,,,,,,,,,
1488,,,,,,,,45000,,,,,,175000,,,,,,,,,,,,
1489,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1490,,,,,,,,60000,,,,,,375000,,,,,,,,,,,,
1491,,,,,,,,45000,,,,,,275000,,,,,,,,,,,,
1492,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1493,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1494,,,,,,,,35000,,,,,,25000,,,,,,,,,,,,
1495,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1496,,,,,,,,175000,,,,,,25000,,,,,,,,,,,,
1497,,,,,,,,225000,,,,,,25000,,,,,,,,,,,,
1498,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,
1499,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1500,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1501,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,
1502,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1503,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1504,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1505,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1506,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1507,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,
1508,,,,,,,,25000,,,,,,35000,,,,,,,,,,,,
1509,,,,,,,,275000,,,,,,35000,,,,,,,,,,,,
1510,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1511,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,
1512,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1513,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1514,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1515,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1516,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1517,,,,,,,,325000,,,,,,85000,,,,,,,,,,,,
1518,,,,,,,,35000,,,,,,85000,,,,,,,,,,,,
1519,,,,,,,,225000,,,,,,175000,,,,,,,,,,,,
1520,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,
1521,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1522,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1523,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1524,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1525,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1526,,,,,,,,60000,,,,,,375000,,,,,,,,,,,,
1527,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,
1528,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1529,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,
1530,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1531,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1532,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1533,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,
1534,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1535,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1536,,,,,,,,225000,,,,,,45000,,,,,,,,,,,,
1537,,,,,,,,325000,,,,,,25000,,,,,,,,,,,,
1538,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1539,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1540,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1541,,,,,,,,275000,,,,,,85000,,,,,,,,,,,,
1542,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1543,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1544,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1545,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1546,,,,,,,,85000,,,,,,175000,,,,,,,,,,,,
1547,,,,,,,,85000,,,,,,225000,,,,,,,,,,,,
1548,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1549,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,
1550,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1551,,,,,,,,85000,,,,,,275000,,,,,,,,,,,,
1552,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1553,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1554,,,,,,,,25000,,,,,,85000,,,,,,,,,,,,
1555,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,
1556,,,,,,,,325000,,,,,,325000,,,,,,,,,,,,
1557,,,,,,,,125000,,,,,,25000,,,,,,,,,,,,
1558,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,
1559,,,,,,,,375000,,,,,,35000,,,,,,,,,,,,
1560,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1561,,,,,,,,325000,,,,,,25000,,,,,,,,,,,,
1562,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1563,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1564,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,
1565,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,
1566,,,,,,,,275000,,,,,,35000,,,,,,,,,,,,
1567,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1568,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1569,,,,,,,,325000,,,,,,35000,,,,,,,,,,,,
1570,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,
1571,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1572,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1573,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1574,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,
1575,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1576,,,,,,,,375000,,,,,,35000,,,,,,,,,,,,
1577,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1578,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,
1579,,,,,,,,25000,,,,,,60000,,,,,,,,,,,,
1580,,,,,,,,25000,,,,,,125000,,,,,,,,,,,,
1581,,,,,,,,25000,,,,,,60000,,,,,,,,,,,,
1582,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,
1583,,,,,,,,25000,,,,,,45000,,,,,,,,,,,,
1584,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1585,,,,,,,,85000,,,,,,25000,,,,,,,,,,,,
1586,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1587,,,,,,,,60000,,,,,,125000,,,,,,,,,,,,
1588,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1589,,,,,,,,175000,,,,,,45000,,,,,,,,,,,,
1590,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1591,,,,,,,,375000,,,,,,175000,,,,,,,,,,,,
1592,,,,,,,,325000,,,,,,35000,,,,,,,,,,,,
1593,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1594,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1595,,,,,,,,375000,,,,,,175000,,,,,,,,,,,,
1596,,,,,,,,375000,,,,,,225000,,,,,,,,,,,,
1597,,,,,,,,375000,,,,,,225000,,,,,,,,,,,,
1598,,,,,,,,375000,,,,,,375000,,,,,,,,,,,,
1599,,,,,,,,60000,,,,,,25000,,,,,,,,,,,,
1600,,,,,,,,375000,,,,,,15000,,,,,,,,,,,,
1601,,,,,,,,375000,,,,,,15000,,,,,,,,,,,,
1602,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1603,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1604,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1605,,,,,,,,60000,,,,,,375000,,,,,,,,,,,,
1606,,,,,,,,125000,,,,,,375000,,,,,,,,,,,,
1607,,,,,,,,375000,,,,,,375000,,,,,,,,,,,,
1608,,,,,,,,225000,,,,,,45000,,,,,,,,,,,,
1609,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1610,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1611,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1612,,,,,,,,175000,,,,,,325000,,,,,,,,,,,,
1613,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1614,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1615,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1616,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1617,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1618,,,,,,,,225000,,,,,,35000,,,,,,,,,,,,
1619,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1620,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,
1621,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1622,,,,,,,,85000,,,,,,35000,,,,,,,,,,,,
1623,,,,,,,,375000,,,,,,45000,,,,,,,,,,,,
1624,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1625,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1626,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1627,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1628,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1629,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1630,,,,,,,,275000,,,,,,45000,,,,,,,,,,,,
1631,,,,,,,,275000,,,,,,85000,,,,,,,,,,,,
1632,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1633,,,,,,,,375000,,,,,,275000,,,,,,,,,,,,
1634,,,,,,,,375000,,,,,,45000,,,,,,,,,,,,
1635,,,,,,,,375000,,,,,,175000,,,,,,,,,,,,
1636,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1637,,,,,,,,375000,,,,,,45000,,,,,,,,,,,,
1638,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1639,,,,,,,,225000,,,,,,60000,,,,,,,,,,,,
1640,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1641,,,,,,,,175000,,,,,,125000,,,,,,,,,,,,
1642,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1643,,,,,,,,15000,,,,,,175000,,,,,,,,,,,,
1644,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1645,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1646,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1647,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1648,,,,,,,,225000,,,,,,175000,,,,,,,,,,,,
1649,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,
1650,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,
1651,,,,,,,,225000,,,,,,85000,,,,,,,,,,,,
1652,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,
1653,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1654,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1655,,,,,,,,125000,,,,,,35000,,,,,,,,,,,,
1656,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1657,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1658,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,
1659,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1660,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1661,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1662,,,,,,,,375000,,,,,,375000,,,,,,,,,,,,
1663,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1664,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1665,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1666,,,,,,,,175000,,,,,,35000,,,,,,,,,,,,
1667,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1668,,,,,,,,35000,,,,,,60000,,,,,,,,,,,,
1669,,,,,,,,60000,,,,,,375000,,,,,,,,,,,,
1670,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1671,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1672,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1673,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1674,,,,,,,,175000,,,,,,175000,,,,,,,,,,,,
1675,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,
1676,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1677,,,,,,,,60000,,,,,,5000,,,,,,,,,,,,
1678,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,
1679,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,
1680,,,,,,,,125000,,,,,,60000,,,,,,,,,,,,
1681,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1682,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1683,,,,,,,,175000,,,,,,375000,,,,,,,,,,,,
1684,,,,,,,,85000,,,,,,375000,,,,,,,,,,,,
1685,,,,,,,,60000,,,,,,60000,,,,,,,,,,,,
1686,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1687,,,,,,,,85000,,,,,,60000,,,,,,,,,,,,
1688,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1689,,,,,,,,45000,,,,,,45000,,,,,,,,,,,,
1690,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1691,,,,,,,,60000,,,,,,45000,,,,,,,,,,,,
1692,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1693,,,,,,,,45000,,,,,,125000,,,,,,,,,,,,
1694,,,,,,,,45000,,,,,,60000,,,,,,,,,,,,
1695,,,,,,,,45000,,,,,,35000,,,,,,,,,,,,
1696,,,,,,,,275000,,,,,,45000,,,,,,,,,,,,
1697,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1698,,,,,,,,125000,,,,,,125000,,,,,,,,,,,,
1699,,,,,,,,275000,,,,,,60000,,,,,,,,,,,,
1700,,,,,,,,60000,,,,,,85000,,,,,,,,,,,,
1701,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1702,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1703,,,,,,,,60000,,,,,,275000,,,,,,,,,,,,
1704,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1705,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1706,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1707,,,,,,,,325000,,,,,,60000,,,,,,,,,,,,
1708,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1709,,,,,,,,375000,,,,,,60000,,,,,,,,,,,,
1710,,,,,,,,375000,,,,,,85000,,,,,,,,,,,,
1711,,,,,,,,375000,,,,,,125000,,,,,,,,,,,,
1712,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1713,,,,,,,,35000,,,,,,125000,,,,,,,,,,,,
1714,,,,,,,,125000,,,,,,45000,,,,,,,,,,,,
1715,,,,,,,,85000,,,,,,125000,,,,,,,,,,,,
1716,,,,,,,,125000,,,,,,175000,,,,,,,,,,,,
1717,,,,,,,,60000,,,,,,275000,,,,,,,,,,,,
1718,,,,,,,,60000,,,,,,35000,,,,,,,,,,,,
1719,,,,,,,,85000,,,,,,85000,,,,,,,,,,,,
1720,,,,,,,,175000,,,,,,85000,,,,,,,,,,,,
1721,,,,,,,,45000,,,,,,85000,,,,,,,,,,,,
1722,,,,,,,,125000,,,,,,85000,,,,,,,,,,,,
1723,,,,,,,,175000,,,,,,60000,,,,,,,,,,,,
1724,,,,,,,,225000,,,,,,45000,,,,,,,,,,,,
1725,,,,,,,,85000,,,,,,45000,,,,,,,,,,,,
1726,,,,,,,,15000,,,,,,275000,,,,,,,,,,,,
1727,,,,,,,,15000,,,,,,25000,,,,,,,,,,,,
1728,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1729,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1730,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1731,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1732,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1733,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1734,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1735,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1736,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1737,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1738,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1739,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1740,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1741,,,,,,,,275000,,,,,,,,,,,,,,,,,,
1742,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1743,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1744,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1745,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1746,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1747,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1748,,,,,,,,225000,,,,,,,,,,,,,,,,,,
1749,,,,,,,,325000,,,,,,,,,,,,,,,,,,
1750,,,,,,,,325000,,,,,,,,,,,,,,,,,,
1751,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1752,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1753,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1754,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1755,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1756,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1757,,,,,,,,25000,,,,,,,,,,,,,,,,,,
1758,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1759,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1760,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1761,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1762,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1763,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1764,,,,,,,,225000,,,,,,,,,,,,,,,,,,
1765,,,,,,,,325000,,,,,,,,,,,,,,,,,,
1766,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1767,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1768,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1769,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1770,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1771,,,,,,,,275000,,,,,,,,,,,,,,,,,,
1772,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1773,,,,,,,,225000,,,,,,,,,,,,,,,,,,
1774,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1775,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1776,,,,,,,,15000,,,,,,,,,,,,,,,,,,
1777,,,,,,,,15000,,,,,,,,,,,,,,,,,,
1778,,,,,,,,15000,,,,,,,,,,,,,,,,,,
1779,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1780,,,,,,,,15000,,,,,,,,,,,,,,,,,,
1781,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1782,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1783,,,,,,,,15000,,,,,,,,,,,,,,,,,,
1784,,,,,,,,25000,,,,,,,,,,,,,,,,,,
1785,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1786,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1787,,,,,,,,25000,,,,,,,,,,,,,,,,,,
1788,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1789,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1790,,,,,,,,25000,,,,,,,,,,,,,,,,,,
1791,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1792,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1793,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1794,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1795,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1796,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1797,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1798,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1799,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1800,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1801,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1802,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1803,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1804,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1805,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1806,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1807,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1808,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1809,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1810,,,,,,,,35000,,,,,,,,,,,,,,,,,,
1811,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1812,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1813,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1814,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1815,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1816,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1817,,,,,,,,225000,,,,,,,,,,,,,,,,,,
1818,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1819,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1820,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1821,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1822,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1823,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1824,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1825,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1826,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1827,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1828,,,,,,,,225000,,,,,,,,,,,,,,,,,,
1829,,,,,,,,325000,,,,,,,,,,,,,,,,,,
1830,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1831,,,,,,,,60000,,,,,,,,,,,,,,,,,,
1832,,,,,,,,85000,,,,,,,,,,,,,,,,,,
1833,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1834,,,,,,,,25000,,,,,,,,,,,,,,,,,,
1835,,,,,,,,375000,,,,,,,,,,,,,,,,,,
1836,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1837,,,,,,,,175000,,,,,,,,,,,,,,,,,,
1838,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1839,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1840,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1841,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1842,,,,,,,,125000,,,,,,,,,,,,,,,,,,
1843,,,,,,,,45000,,,,,,,,,,,,,,,,,,
1844,,,,,,,,25000,,,,,,,,,,,,,,,,,,
1845,,,,,,,,225000,,,,,,,,,,,,,,,,,,
1846,,,,,,,,60000,,,,,,,,,,,,,,,,,,
